457,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-22,34.9,31.3,31.7,86.5,12.2,1024.8,98.8,07:25:51,16:10:21,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"Praha, Hlavní město Praha, Česko"
458,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-23,43.6,31.5,37.7,77.2,20.8,1020.5,82.2,07:27:23,16:09:22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Praha, Hlavní město Praha, Česko"
459,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-24,45.8,34.8,40.6,73.5,19.2,1003.1,95.5,07:28:54,16:08:26,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"Praha, Hlavní město Praha, Česko"
460,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-25,35.1,30.7,32.9,81.6,14.1,1003.7,91.6,07:30:24,16:07:33,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow.,snow,"Praha, Hlavní město Praha, Česko"
461,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-26,31.2,25.8,28.9,75.4,9.2,1013.2,84.3,07:31:53,16:06:42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"Praha, Hlavní město Praha, Česko"
462,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-27,30.3,24.2,26.8,74.2,2.8,1016.3,41.6,07:33:20,16:05:54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Praha, Hlavní město Praha, Česko"
463,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-28,29.4,23.3,25.7,71.6,4.3,1012.1,69.1,07:34:46,16:05:09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Praha, Hlavní město Praha, Česko"
464,2023-11-22,50.0791,14.433,"Prague, CZ",2023-11-29,29,24.7,27,90.2,8.3,1007.5,97.2,07:36:11,16:04:27,Overcast,Cloudy skies throughout the day.,snow,"Praha, Hlavní město Praha, Česko"
465,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-22,62.5,50.1,56,73.5,14.6,1005.1,30.7,07:07:39,16:44:09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"Roma, Lazio, Italia"
466,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-23,65,51.2,56.6,65,8.9,1013.5,44,07:08:50,16:43:32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Roma, Lazio, Italia"
467,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-24,63.9,48.8,55,77.6,3.6,1007,48.9,07:10:00,16:42:57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"Roma, Lazio, Italia"
468,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-25,53.9,41.3,49.9,55.2,20.4,1002.2,22.8,07:11:09,16:42:24,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"Roma, Lazio, Italia"
469,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-26,52.4,33.5,42.5,53.9,4.5,1013.2,9.9,07:12:18,16:41:53,Clear,Clear conditions throughout the day.,clear-day,"Roma, Lazio, Italia"
470,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-27,51.5,42,47.6,66.8,5.1,1013,96.3,07:13:26,16:41:24,Overcast,Cloudy skies throughout the day.,cloudy,"Roma, Lazio, Italia"
471,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-28,59.3,48.4,54,78.9,7.4,1008.1,98.1,07:14:33,16:40:58,Overcast,Cloudy skies throughout the day.,cloudy,"Roma, Lazio, Italia"
472,2023-11-22,41.9032,12.4957,"Rome, IT",2023-11-29,64.1,54.6,58.7,84.4,13.2,1004.4,78.3,07:15:39,16:40:34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Roma, Lazio, Italia"
473,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-22,60.7,53.5,56.7,88.6,9,1007.5,83.6,06:36:45,16:16:25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"Tiranë, Shqipëria"
474,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-23,67.9,53,58.7,78.9,4.3,1015.7,76.7,06:37:55,16:15:48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"Tiranë, Shqipëria"
475,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-24,63.2,52.2,57.2,83.3,6.5,1007.1,82,06:39:04,16:15:14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"Tiranë, Shqipëria"
476,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-25,56,37.6,49.2,83,11,992.9,84,06:40:12,16:14:42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"Tiranë, Shqipëria"
477,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-26,46.1,32.6,39.1,63.2,6.9,1011,39.1,06:41:20,16:14:12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,"Tiranë, Shqipëria"
478,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-27,50.1,35.9,42.6,74.5,7.2,1017.1,68.1,06:42:26,16:13:45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"Tiranë, Shqipëria"
479,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-28,48.1,42.7,46,88.3,6.9,1010,97.5,06:43:32,16:13:19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,"Tiranë, Shqipëria"
480,2023-11-22,41.3223,19.8252,"Tirana, AL",2023-11-29,54.8,47.5,52.2,85.2,7.8,1009.6,96.7,06:44:38,16:12:56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"Tiranë, Shqipëria"
481,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-22,40.9,33.7,37.9,74.3,45,985.9,84.1,10:18:11,16:08:49,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"Reykjavíkurborg, Ísland"
482,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-23,35.9,26.5,30.4,76.9,21.9,1017.1,53.4,10:21:20,16:06:15,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"Reykjavíkurborg, Ísland"
483,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-24,40.7,26.7,33.7,75.7,14.5,1026.1,99.8,10:24:27,16:03:43,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"Reykjavíkurborg, Ísland"
484,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-25,44.1,41.3,42.6,92.8,11,1016,99.8,10:27:32,16:01:15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"Reykjavíkurborg, Ísland"
485,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-26,42.2,37.7,39.5,88.7,3,1016.1,75.5,10:30:35,15:58:50,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Reykjavíkurborg, Ísland"
486,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-27,45.9,39.6,44.3,81.9,29.8,1012.4,53,10:33:36,15:56:29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,"Reykjavíkurborg, Ísland"
487,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-28,45.8,35.9,37.5,87.7,25.5,1013.2,90.4,10:36:35,15:54:13,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow.,rain,"Reykjavíkurborg, Ísland"
488,2023-11-22,64.1459,-21.9396,"Reykjavik, IS",2023-11-29,39.5,35,36.9,67.3,14.5,1013.4,59,10:39:30,15:52:00,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"Reykjavíkurborg, Ísland"
489,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-22,66.1,39.1,51.5,66.4,8.1,1021.5,1.8,08:06:30,18:03:12,Clear,Clear conditions throughout the day.,clear-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
490,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-23,62.5,45.4,53.1,57.8,9.8,1023.2,0,08:07:33,18:02:43,Clear,Clear conditions throughout the day.,clear-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
491,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-24,61.8,39.3,49.7,67.9,3.6,1020.6,2.4,08:08:35,18:02:15,Clear,Clear conditions throughout the day.,clear-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
492,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-25,63.4,38.9,49.6,66.3,3.4,1017.7,5,08:09:37,18:01:49,Clear,Clear conditions throughout the day.,clear-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
493,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-26,62.5,39.6,49.4,73.4,5.8,1019.3,38.3,08:10:38,18:01:26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
494,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-27,60.3,44.1,50.6,67.9,6,1019.5,89.3,08:11:39,18:01:04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
495,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-28,61.6,45.2,51.6,79.2,6.5,1018,71.5,08:12:39,18:00:45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
496,2023-11-22,37.9004,-4.73282,"Talinn, ES",2023-11-29,62.1,52.9,55.4,91,8.9,1013.9,99.9,08:13:39,18:00:28,Overcast,Cloudy skies throughout the day.,cloudy,"Calle Tallinn, 14014 Córdoba (Córdoba), España"
497,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-22,51.7,33,40.1,61.7,19.7,1019,40.7,07:53:12,17:26:22,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"Andorra la Vella, Andorra"
498,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-23,50.6,33.2,40.7,32.1,7.6,1022.5,0.6,07:54:24,17:25:43,Clear,Clear conditions throughout the day.,clear-day,"Andorra la Vella, Andorra"
499,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-24,54.2,37.3,46,44.1,8.5,1016.4,50.4,07:55:36,17:25:07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Andorra la Vella, Andorra"
500,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-25,45.8,32,38,46.8,5.4,1015.9,56,07:56:46,17:24:33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Andorra la Vella, Andorra"
501,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-26,48.8,30.8,38.9,51.2,4.5,1015.7,77.2,07:57:56,17:24:01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Andorra la Vella, Andorra"
502,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-27,40.2,30.5,37.8,71.2,6.7,1012.7,95.3,07:59:05,17:23:31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"Andorra la Vella, Andorra"
503,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-28,41.4,36.2,38.5,96.2,4.5,1007,93.6,08:00:13,17:23:04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"Andorra la Vella, Andorra"
504,2023-11-22,42.5051,1.52605,"Andorra la Vella, AD",2023-11-29,39.8,32.4,36.8,89.7,6.5,1008.4,79.3,08:01:21,17:22:39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Andorra la Vella, Andorra"
505,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-22,44.5,34.1,40.9,84.6,9.2,1022.8,87.8,07:42:51,16:49:21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"Bern, BE, Schweiz"
506,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-23,42.7,30.1,35,88.9,5.4,1028.7,41.5,07:44:14,16:48:31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"Bern, BE, Schweiz"
507,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-24,46.8,31.7,38.8,81.6,15.2,1018.1,83.5,07:45:36,16:47:44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"Bern, BE, Schweiz"
508,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-25,33.7,30.6,31.9,83.7,14.5,1018.3,91.5,07:46:57,16:47:00,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"Bern, BE, Schweiz"
509,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-26,35.9,29.9,32.6,82.7,6.1,1019.1,87.5,07:48:17,16:46:18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"Bern, BE, Schweiz"
510,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-27,36,27.6,32,92.1,3.4,1013.5,99.5,07:49:36,16:45:38,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"Bern, BE, Schweiz"
511,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-28,41.6,32.8,37.3,99.9,3.1,1005.8,100,07:50:53,16:45:02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"Bern, BE, Schweiz"
512,2023-11-22,46.9484,7.44046,"Bern, CH",2023-11-29,42,35.7,39.1,99.3,3.6,1003,95.8,07:52:10,16:44:27,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"Bern, BE, Schweiz"
513,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-22,46.3,42.7,44.7,97.3,18.3,1012.5,91,06:35:03,16:07:24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"Prishtinë, Kosovë"
514,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-23,46.8,40.4,44.3,90.4,9.6,1022,97,06:36:16,16:06:45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"Prishtinë, Kosovë"
515,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-24,55.1,39.1,47.1,87.7,7.6,1006.5,89.1,06:37:27,16:06:08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"Prishtinë, Kosovë"
516,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-25,50.3,29.5,33.9,86.8,19.7,997.6,99.5,06:38:38,16:05:33,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"Prishtinë, Kosovë"
517,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-26,34.1,26,29.6,68,15.7,1010.9,44.9,06:39:49,16:05:01,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"Prishtinë, Kosovë"
518,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-27,29,9.8,22,82.9,4,1019.8,37.5,06:40:58,16:04:30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Prishtinë, Kosovë"
519,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-28,31.8,24.7,29,97.5,4,1013.5,98,06:42:07,16:04:03,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow.,snow,"Prishtinë, Kosovë"
520,2023-11-22,42.6718,21.1624,"Pristina, XK",2023-11-29,33.9,31.8,32.9,99.5,4.5,1012.1,100,06:43:14,16:03:37,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow.,rain,"Prishtinë, Kosovë"
521,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-22,31.8,22.7,26.7,71.8,11.4,1025.8,53.2,07:08:07,15:35:26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"Warszawa, Woj. Mazowieckie, Polska"
522,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-23,44.1,25.2,35.1,87.5,15.4,1007.8,99.9,07:09:47,15:34:20,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"Warszawa, Woj. Mazowieckie, Polska"
523,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-24,42.9,34.1,38,77.2,13.2,991.8,82,07:11:25,15:33:16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"Warszawa, Woj. Mazowieckie, Polska"
524,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-25,33.9,30.6,32.4,85.8,7.6,996.4,82.9,07:13:02,15:32:16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"Warszawa, Woj. Mazowieckie, Polska"
525,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-26,31.4,28.1,30.5,81,6.7,1005.7,88.7,07:14:38,15:31:18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"Warszawa, Woj. Mazowieckie, Polska"
526,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-27,29.7,26.9,28.3,72,13.6,1011,58.2,07:16:12,15:30:23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow.,snow,"Warszawa, Woj. Mazowieckie, Polska"
527,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-28,31.2,27,28.6,82.8,10.1,1009.8,54.3,07:17:45,15:29:31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow.,snow,"Warszawa, Woj. Mazowieckie, Polska"
528,2023-11-22,52.2356,21.0104,"Warsaw, PL",2023-11-29,30.8,26.3,28.2,75.2,8.7,1010.1,25.8,07:19:16,15:28:42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Warszawa, Woj. Mazowieckie, Polska"
529,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-22,46.3,42.2,45.6,88.7,14.7,1015.1,90,07:20:19,16:42:35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"București, România"
530,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-23,46.1,36.4,40.6,77,8.7,1022.4,79.4,07:21:35,16:41:52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"București, România"
531,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-24,51.5,38.2,45.1,81.5,9.2,1004.1,92.6,07:22:51,16:41:11,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"București, România"
532,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-25,47.4,33,41.7,90.2,11.2,994.7,100,07:24:06,16:40:32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"București, România"
533,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-26,43.4,32.6,36.1,73.8,11.6,999.3,64.4,07:25:20,16:39:56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"București, România"
534,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-27,33.3,24.2,29.8,81.4,13.6,1012.2,26.1,07:26:33,16:39:22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"București, România"
535,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-28,32.8,23.3,28.2,86.3,7.2,1013.7,79.6,07:27:45,16:38:51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"București, România"
536,2023-11-22,44.4343,26.103,"Bucharest, RO",2023-11-29,35.1,28.5,31.9,89.7,4.5,1014,97.8,07:28:56,16:38:22,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"București, România"
537,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-22,46.3,33,38.1,78.4,14.9,1026.9,57.3,07:57:21,16:45:18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,Luxembourg
538,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-23,47.6,32.6,40.3,92.4,11.6,1027.1,91,07:58:52,16:44:21,Overcast,Cloudy skies throughout the day.,cloudy,Luxembourg
539,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-24,47.9,36.8,42,85.9,12.8,1015.1,91.4,08:00:21,16:43:26,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,Luxembourg
540,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-25,40.4,36.9,38.3,89.2,10.5,1015.3,79.8,08:01:49,16:42:35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,Luxembourg
541,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-26,39.3,35.8,37.5,92.7,8.5,1017,98.9,08:03:17,16:41:45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,Luxembourg
542,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-27,38.7,33.9,35.9,91.5,7.6,1012.4,100,08:04:43,16:40:59,Overcast,Cloudy skies throughout the day.,cloudy,Luxembourg
543,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-28,36.8,34.2,35.5,99.3,8.9,1005.1,100,08:06:07,16:40:15,Overcast,Cloudy skies throughout the day.,snow,Luxembourg
544,2023-11-22,49.6096,6.12969,"Luxembourg, LU",2023-11-29,37.3,27.6,34.1,87.7,13,1006.3,77.4,08:07:30,16:39:34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Luxembourg
545,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-22,24.7,15.7,20.8,77.8,15,1023.5,82.5,08:02:09,16:07:17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Vilnius, Vilniaus Apskritis, Lietuva"
546,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-23,36.6,23.1,29.2,90.9,15,998,99.7,08:03:59,16:06:00,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"Vilnius, Vilniaus Apskritis, Lietuva"
547,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-24,36.2,30.5,33.6,92.2,10.5,983.5,95.7,08:05:47,16:04:47,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"Vilnius, Vilniaus Apskritis, Lietuva"
548,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-25,32.1,28.3,30.4,93,4,993,91.1,08:07:35,16:03:36,Overcast,Cloudy skies throughout the day.,snow,"Vilnius, Vilniaus Apskritis, Lietuva"
549,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-26,28,20.6,25,86.5,7.6,1003.8,96.2,08:09:20,16:02:29,Overcast,Cloudy skies throughout the day.,snow,"Vilnius, Vilniaus Apskritis, Lietuva"
550,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-27,21.6,16.2,19.2,84.7,17.2,1005.6,96.5,08:11:04,16:01:25,Overcast,Cloudy skies throughout the day.,snow,"Vilnius, Vilniaus Apskritis, Lietuva"
551,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-28,25.4,19.8,23.1,92.4,14.6,1003.1,93.7,08:12:46,16:00:24,Overcast,Cloudy skies throughout the day.,snow,"Vilnius, Vilniaus Apskritis, Lietuva"
552,2023-11-22,54.6906,25.2698,"Vilnius, LT",2023-11-29,27.4,19.5,23.5,91.6,7.8,1009.6,80,08:14:26,15:59:26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Vilnius, Vilniaus Apskritis, Lietuva"
553,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-22,28.3,13.9,22.4,80.1,15,1024,46.4,08:18:32,16:00:06,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow.,snow,"Rīga, Latvija"
554,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-23,35.7,25.2,32.4,94.4,18.3,989.2,97.1,08:20:33,15:58:38,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"Rīga, Latvija"
555,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-24,35.9,31.7,33.8,90.4,10.1,980.2,88.4,08:22:33,15:57:13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"Rīga, Latvija"
556,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-25,31.9,21.6,26.7,83.5,7.6,993.7,76.2,08:24:32,15:55:52,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"Rīga, Latvija"
557,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-26,22.4,18.2,20.4,82.9,5.1,1006.3,38.2,08:26:28,15:54:33,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow.,snow,"Rīga, Latvija"
558,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-27,29.6,18,25.1,76.3,21.7,1010.3,84,08:28:23,15:53:18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"Rīga, Latvija"
559,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-28,29.5,28.3,28.9,89,21.5,1004.7,98.6,08:30:15,15:52:07,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"Rīga, Latvija"
560,2023-11-22,56.946,24.1149,"Riga, LV",2023-11-29,28.8,20.2,26.3,91.6,10.1,1009.4,88.1,08:32:06,15:50:59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"Rīga, Latvija"
561,2023-11-22,47.1388,9.52164,"Vaduz, LI",2023-11-22,44.5,32.8,40.3,93,9.2,1023.9,90.2,07:35:09,16:40:24,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"Vaduz, Liechtenstein"
562,2023-11-22,47.1388,9.52164,"Vaduz, LI",2023-11-23,44.9,31.9,37.5,66.7,4.9,1027.4,8.4,07:36:32,16:39:34,Clear,Clear conditions throughout the day.,clear-day,"Vaduz, Liechtenstein"
563,2023-11-22,47.1388,9.52164,"Vaduz, LI",2023-11-24,43.6,30.1,37.9,71.6,8.7,1014.8,75.6,07:37:54,16:38:46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"Vaduz, Liechtenstein"
564,2023-11-22,47.1388,9.52164,"Vaduz, LI",2023-11-25,31.4,27.8,29.6,91.3,7.4,1014.7,99.7,07:39:16,16:38:01,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"Vaduz, Liechtenstein"
565,2023-11-22,47.1388,9.52164,"Vaduz, LI",2023-11-26,33,27.2,29.5,88.6,7.4,1018.7,82.1,07:40:36,16:37:19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"Vaduz, Liechtenstein"
566,2023-11-22,47.1388,9.52164,"Vaduz, LI",2023-11-27,31.5,19.7,28.5,90.2,8.7,1014.2,96.5,07:41:56,16:36:39,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"Vaduz, Liechtenstein"
